state,end_date,new_cases,new_deaths,year,population
KS,2024-08-07,6087,26,2024,2970606
KS,2024-08-14,6091,25,2024,2970606
KS,2024-08-21,6095,25,2024,2970606
KS,2024-08-28,6099,25,2024,2970606
KS,2024-09-04,6103,25,2024,2970606
KS,2024-09-11,6107,25,2024,2970606
KS,2024-09-18,6111,24,2024,2970606
KS,2024-09-25,6115,24,2024,2970606
KS,2024-10-02,6119,24,2024,2970606
KS,2024-10-09,6123,24,2024,2970606
KS,2024-10-16,6127,24,2024,2970606
KS,2024-10-23,6131,23,2024,2970606
KS,2024-10-30,6135,23,2024,2970606
KS,2024-11-06,6139,23,2024,2970606
KS,2024-11-13,6143,23,2024,2970606
KS,2024-11-20,6147,22,2024,2970606
KS,2024-11-27,6151,22,2024,2970606
KS,2024-12-04,6155,22,2024,2970606
KS,2024-12-11,6159,22,2024,2970606
KS,2024-12-18,6163,22,2024,2970606
KS,2024-12-25,6167,21,2024,2970606
KY,2023-05-17,12779,115,2023,NA
KY,2023-05-24,12810,115,2023,NA
KY,2023-05-31,12841,115,2023,NA
KY,2023-06-07,12872,115,2023,NA
KY,2023-06-14,12903,115,2023,NA
KY,2023-06-21,12934,116,2023,NA
KY,2023-06-28,12965,116,2023,NA
KY,2023-07-05,12996,116,2023,NA
KY,2023-07-12,13027,116,2023,NA
KY,2023-07-19,13058,116,2023,NA
KY,2023-07-26,13089,116,2023,NA
KY,2023-08-02,13120,116,2023,NA
KY,2023-08-09,13152,116,2023,NA
KY,2023-08-16,13183,116,2023,NA
KY,2023-08-23,13214,116,2023,NA
KY,2023-08-30,13245,116,2023,NA
KY,2023-09-06,13276,116,2023,NA
KY,2023-09-13,13307,117,2023,NA
KY,2023-09-20,13338,117,2023,NA
KY,2023-09-27,13369,117,2023,NA
KY,2023-10-04,13400,117,2023,NA
KY,2023-10-11,13431,117,2023,NA
KY,2023-10-18,13462,117,2023,NA
KY,2023-10-25,13493,117,2023,NA
KY,2023-11-01,13524,117,2023,NA
KY,2023-11-08,13555,117,2023,NA
KY,2023-11-15,13587,117,2023,NA
KY,2023-11-22,13618,117,2023,NA
KY,2023-11-29,13649,118,2023,NA
KY,2023-12-06,13680,118,2023,NA
KY,2023-12-13,13711,118,2023,NA
KY,2023-12-20,13742,118,2023,NA
KY,2023-12-27,13773,118,2023,NA
KY,2024-01-03,13804,118,2024,NA
KY,2024-01-10,13835,118,2024,NA
KY,2024-01-17,13866,118,2024,NA
KY,2024-01-24,13897,118,2024,NA
KY,2024-01-31,13928,118,2024,NA
KY,2024-02-07,13959,118,2024,NA
KY,2024-02-14,13990,118,2024,NA
KY,2024-02-21,14021,119,2024,NA
KY,2024-02-28,14053,119,2024,NA
KY,2024-03-06,14084,119,2024,NA
KY,2024-03-13,14115,119,2024,NA
KY,2024-03-20,14146,119,2024,NA
KY,2024-03-27,14177,119,2024,NA
KY,2024-04-03,14208,119,2024,NA
KY,2024-04-10,14239,119,2024,NA
KY,2024-04-17,14270,119,2024,NA
KY,2024-04-24,14301,119,2024,NA
KY,2024-05-01,14332,119,2024,NA
KY,2024-05-08,14363,119,2024,NA
KY,2024-05-15,14394,120,2024,NA
KY,2024-05-22,14425,120,2024,NA
KY,2024-05-29,14456,120,2024,NA
KY,2024-06-05,14487,120,2024,NA
KY,2024-06-12,14519,120,2024,NA
KY,2024-06-19,14550,120,2024,NA
KY,2024-06-26,14581,120,2024,NA
KY,2024-07-03,14612,120,2024,NA
KY,2024-07-10,14643,120,2024,NA
KY,2024-07-17,14674,120,2024,NA
KY,2024-07-24,14705,120,2024,NA
KY,2024-07-31,14736,121,2024,NA
KY,2024-08-07,14767,121,2024,NA
KY,2024-08-14,14798,121,2024,NA
KY,2024-08-21,14829,121,2024,NA
KY,2024-08-28,14860,121,2024,NA
KY,2024-09-04,14891,121,2024,NA
KY,2024-09-11,14922,121,2024,NA
KY,2024-09-18,14954,121,2024,NA
KY,2024-09-25,14985,121,2024,NA
KY,2024-10-02,15016,121,2024,NA
KY,2024-10-09,15047,121,2024,NA
KY,2024-10-16,15078,121,2024,NA
KY,2024-10-23,15109,122,2024,NA
KY,2024-10-30,15140,122,2024,NA
KY,2024-11-06,15171,122,2024,NA
KY,2024-11-13,15202,122,2024,NA
KY,2024-11-20,15233,122,2024,NA
KY,2024-11-27,15264,122,2024,NA
KY,2024-12-04,15295,122,2024,NA
KY,2024-12-11,15326,122,2024,NA
KY,2024-12-18,15357,122,2024,NA
KY,2024-12-25,15388,122,2024,NA
LA,2023-05-17,9809,33,2023,4588071
LA,2023-05-24,9818,32,2023,4588071
LA,2023-05-31,9827,31,2023,4588071
LA,2023-06-07,9835,30,2023,4588071
LA,2023-06-14,9844,29,2023,4588071
LA,2023-06-21,9853,28,2023,4588071
LA,2023-06-28,9862,27,2023,4588071
LA,2023-07-05,9870,26,2023,4588071
LA,2023-07-12,9879,25,2023,4588071
LA,2023-07-19,9888,25,2023,4588071
LA,2023-07-26,9896,24,2023,4588071
LA,2023-08-02,9905,23,2023,4588071
LA,2023-08-09,9914,22,2023,4588071
LA,2023-08-16,9922,21,2023,4588071
LA,2023-08-23,9931,20,2023,4588071
LA,2023-08-30,9940,19,2023,4588071
LA,2023-09-06,9949,18,2023,4588071
LA,2023-09-13,9957,18,2023,4588071
LA,2023-09-20,9966,17,2023,4588071
LA,2023-09-27,9975,16,2023,4588071
LA,2023-10-04,9983,15,2023,4588071
LA,2023-10-11,9992,14,2023,4588071
LA,2023-10-18,10001,13,2023,4588071
LA,2023-10-25,10009,12,2023,4588071
LA,2023-11-01,10018,11,2023,4588071
LA,2023-11-08,10027,10,2023,4588071
LA,2023-11-15,10035,10,2023,4588071
LA,2023-11-22,10044,9,2023,4588071
LA,2023-11-29,10053,8,2023,4588071
LA,2023-12-06,10062,7,2023,4588071
LA,2023-12-13,10070,6,2023,4588071
LA,2023-12-20,10079,5,2023,4588071
LA,2023-12-27,10088,4,2023,4588071
LA,2024-01-03,10096,3,2024,4597740
LA,2024-01-10,10105,2,2024,4597740
LA,2024-01-17,10114,2,2024,4597740
LA,2024-01-24,10122,1,2024,4597740
LA,2024-01-31,10131,-0,2024,4597740
LA,2024-02-07,10140,0,2024,4597740
LA,2024-02-14,10148,0,2024,4597740
LA,2024-02-21,10157,0,2024,4597740
LA,2024-02-28,10166,0,2024,4597740
LA,2024-03-06,10175,0,2024,4597740
LA,2024-03-13,10183,0,2024,4597740
LA,2024-03-20,10192,0,2024,4597740
LA,2024-03-27,10201,0,2024,4597740
LA,2024-04-03,10209,0,2024,4597740
LA,2024-04-10,10218,0,2024,4597740
LA,2024-04-17,10227,0,2024,4597740
LA,2024-04-24,10235,0,2024,4597740
LA,2024-05-01,10244,0,2024,4597740
LA,2024-05-08,10253,0,2024,4597740
LA,2024-05-15,10261,0,2024,4597740
LA,2024-05-22,10270,0,2024,4597740
LA,2024-05-29,10279,0,2024,4597740
LA,2024-06-05,10288,0,2024,4597740
LA,2024-06-12,10296,0,2024,4597740
LA,2024-06-19,10305,0,2024,4597740
LA,2024-06-26,10314,0,2024,4597740
LA,2024-07-03,10322,0,2024,4597740
LA,2024-07-10,10331,0,2024,4597740
LA,2024-07-17,10340,0,2024,4597740
LA,2024-07-24,10348,0,2024,4597740
LA,2024-07-31,10357,0,2024,4597740
LA,2024-08-07,10366,0,2024,4597740
LA,2024-08-14,10375,0,2024,4597740
LA,2024-08-21,10383,0,2024,4597740
LA,2024-08-28,10392,0,2024,4597740
LA,2024-09-04,10401,0,2024,4597740
LA,2024-09-11,10409,0,2024,4597740
LA,2024-09-18,10418,0,2024,4597740
LA,2024-09-25,10427,0,2024,4597740
LA,2024-10-02,10435,0,2024,4597740
LA,2024-10-09,10444,0,2024,4597740
LA,2024-10-16,10453,0,2024,4597740
LA,2024-10-23,10461,0,2024,4597740
LA,2024-10-30,10470,0,2024,4597740
LA,2024-11-06,10479,0,2024,4597740
LA,2024-11-13,10488,0,2024,4597740
LA,2024-11-20,10496,0,2024,4597740
LA,2024-11-27,10505,0,2024,4597740
LA,2024-12-04,10514,0,2024,4597740
LA,2024-12-11,10522,0,2024,4597740
LA,2024-12-18,10531,0,2024,4597740
LA,2024-12-25,10540,0,2024,4597740
MA,2023-05-17,15431,12,2023,7066568
MA,2023-05-24,15460,11,2023,7066568
MA,2023-05-31,15488,9,2023,7066568
MA,2023-06-07,15517,8,2023,7066568
MA,2023-06-14,15545,6,2023,7066568
MA,2023-06-21,15573,5,2023,7066568
MA,2023-06-28,15602,3,2023,7066568
MA,2023-07-05,15630,2,2023,7066568
MA,2023-07-12,15659,0,2023,7066568
MA,2023-07-19,15687,0,2023,7066568
MA,2023-07-26,15715,0,2023,7066568
MA,2023-08-02,15744,0,2023,7066568
MA,2023-08-09,15772,0,2023,7066568
MA,2023-08-16,15801,0,2023,7066568
MA,2023-08-23,15829,0,2023,7066568
MA,2023-08-30,15858,0,2023,7066568
MA,2023-09-06,15886,0,2023,7066568
MA,2023-09-13,15914,0,2023,7066568
MA,2023-09-20,15943,0,2023,7066568
MA,2023-09-27,15971,0,2023,7066568
MA,2023-10-04,16000,0,2023,7066568
MA,2023-10-11,16028,0,2023,7066568
MA,2023-10-18,16056,0,2023,7066568
MA,2023-10-25,16085,0,2023,7066568
MA,2023-11-01,16113,0,2023,7066568
MA,2023-11-08,16142,0,2023,7066568
MA,2023-11-15,16170,0,2023,7066568
MA,2023-11-22,16198,0,2023,7066568
MA,2023-11-29,16227,0,2023,7066568
MA,2023-12-06,16255,0,2023,7066568
MA,2023-12-13,16284,0,2023,7066568
MA,2023-12-20,16312,0,2023,7066568
MA,2023-12-27,16340,0,2023,7066568
MA,2024-01-03,16369,0,2024,7136171
MA,2024-01-10,16397,0,2024,7136171
MA,2024-01-17,16426,0,2024,7136171
MA,2024-01-24,16454,0,2024,7136171
MA,2024-01-31,16482,0,2024,7136171
MA,2024-02-07,16511,0,2024,7136171
MA,2024-02-14,16539,0,2024,7136171
MA,2024-02-21,16568,0,2024,7136171
MA,2024-02-28,16596,0,2024,7136171
MA,2024-03-06,16624,0,2024,7136171
MA,2024-03-13,16653,0,2024,7136171
MA,2024-03-20,16681,0,2024,7136171
MA,2024-03-27,16710,0,2024,7136171
MA,2024-04-03,16738,0,2024,7136171
MA,2024-04-10,16766,0,2024,7136171
MA,2024-04-17,16795,0,2024,7136171
MA,2024-04-24,16823,0,2024,7136171
MA,2024-05-01,16852,0,2024,7136171
MA,2024-05-08,16880,0,2024,7136171
MA,2024-05-15,16908,0,2024,7136171
MA,2024-05-22,16937,0,2024,7136171
MA,2024-05-29,16965,0,2024,7136171
MA,2024-06-05,16994,0,2024,7136171
MA,2024-06-12,17022,0,2024,7136171
MA,2024-06-19,17050,0,2024,7136171
MA,2024-06-26,17079,0,2024,7136171
MA,2024-07-03,17107,0,2024,7136171
MA,2024-07-10,17136,0,2024,7136171
MA,2024-07-17,17164,0,2024,7136171
MA,2024-07-24,17192,0,2024,7136171
MA,2024-07-31,17221,0,2024,7136171
MA,2024-08-07,17249,0,2024,7136171
MA,2024-08-14,17278,0,2024,7136171
MA,2024-08-21,17306,0,2024,7136171
MA,2024-08-28,17334,0,2024,7136171
MA,2024-09-04,17363,0,2024,7136171
MA,2024-09-11,17391,0,2024,7136171
MA,2024-09-18,17420,0,2024,7136171
MA,2024-09-25,17448,0,2024,7136171
MA,2024-10-02,17476,0,2024,7136171
MA,2024-10-09,17505,0,2024,7136171
MA,2024-10-16,17533,0,2024,7136171
MA,2024-10-23,17562,0,2024,7136171
MA,2024-10-30,17590,0,2024,7136171
MA,2024-11-06,17618,0,2024,7136171
MA,2024-11-13,17647,0,2024,7136171
MA,2024-11-20,17675,0,2024,7136171
MA,2024-11-27,17704,0,2024,7136171
MA,2024-12-04,17732,0,2024,7136171
MA,2024-12-11,17760,0,2024,7136171
MA,2024-12-18,17789,0,2024,7136171
MA,2024-12-25,17817,0,2024,7136171
MD,2023-05-17,9318,48,2023,6217062
MD,2023-05-24,9334,47,2023,6217062
MD,2023-05-31,9349,47,2023,6217062
MD,2023-06-07,9365,46,2023,6217062
MD,2023-06-14,9380,45,2023,6217062
MD,2023-06-21,9396,45,2023,6217062
MD,2023-06-28,9411,44,2023,6217062
MD,2023-07-05,9427,44,2023,6217062
MD,2023-07-12,9442,43,2023,6217062
MD,2023-07-19,9458,43,2023,6217062
MD,2023-07-26,9473,42,2023,6217062
MD,2023-08-02,9489,41,2023,6217062
MD,2023-08-09,9504,41,2023,6217062
MD,2023-08-16,9519,40,2023,6217062
MD,2023-08-23,9535,40,2023,6217062
MD,2023-08-30,9550,39,2023,6217062
MD,2023-09-06,9566,39,2023,6217062
MD,2023-09-13,9581,38,2023,6217062
MD,2023-09-20,9597,38,2023,6217062
MD,2023-09-27,9612,37,2023,6217062
MD,2023-10-04,9628,36,2023,6217062
MD,2023-10-11,9643,36,2023,6217062
MD,2023-10-18,9659,35,2023,6217062
MD,2023-10-25,9674,35,2023,6217062
MD,2023-11-01,9690,34,2023,6217062
MD,2023-11-08,9705,34,2023,6217062
MD,2023-11-15,9720,33,2023,6217062
MD,2023-11-22,9736,32,2023,6217062
MD,2023-11-29,9751,32,2023,6217062
MD,2023-12-06,9767,31,2023,6217062
MD,2023-12-13,9782,31,2023,6217062
MD,2023-12-20,9798,30,2023,6217062
MD,2023-12-27,9813,30,2023,6217062
MD,2024-01-03,9829,29,2024,6263220
MD,2024-01-10,9844,28,2024,6263220
MD,2024-01-17,9860,28,2024,6263220
MD,2024-01-24,9875,27,2024,6263220
MD,2024-01-31,9891,27,2024,6263220
MD,2024-02-07,9906,26,2024,6263220
MD,2024-02-14,9921,26,2024,6263220
MD,2024-02-21,9937,25,2024,6263220
MD,2024-02-28,9952,25,2024,6263220
MD,2024-03-06,9968,24,2024,6263220
MD,2024-03-13,9983,23,2024,6263220
MD,2024-03-20,9999,23,2024,6263220
MD,2024-03-27,10014,22,2024,6263220
MD,2024-04-03,10030,22,2024,6263220
MD,2024-04-10,10045,21,2024,6263220
MD,2024-04-17,10061,21,2024,6263220
MD,2024-04-24,10076,20,2024,6263220
MD,2024-05-01,10092,19,2024,6263220
MD,2024-05-08,10107,19,2024,6263220
MD,2024-05-15,10122,18,2024,6263220
MD,2024-05-22,10138,18,2024,6263220
MD,2024-05-29,10153,17,2024,6263220
MD,2024-06-05,10169,17,2024,6263220
MD,2024-06-12,10184,16,2024,6263220
MD,2024-06-19,10200,16,2024,6263220
MD,2024-06-26,10215,15,2024,6263220
MD,2024-07-03,10231,14,2024,6263220
MD,2024-07-10,10246,14,2024,6263220
MD,2024-07-17,10262,13,2024,6263220
MD,2024-07-24,10277,13,2024,6263220
MD,2024-07-31,10293,12,2024,6263220
MD,2024-08-07,10308,12,2024,6263220
MD,2024-08-14,10323,11,2024,6263220
MD,2024-08-21,10339,10,2024,6263220
MD,2024-08-28,10354,10,2024,6263220
MD,2024-09-04,10370,9,2024,6263220
MD,2024-09-11,10385,9,2024,6263220
MD,2024-09-18,10401,8,2024,6263220
MD,2024-09-25,10416,8,2024,6263220
MD,2024-10-02,10432,7,2024,6263220
MD,2024-10-09,10447,6,2024,6263220
MD,2024-10-16,10463,6,2024,6263220
MD,2024-10-23,10478,5,2024,6263220
MD,2024-10-30,10494,5,2024,6263220
MD,2024-11-06,10509,4,2024,6263220
MD,2024-11-13,10524,4,2024,6263220
MD,2024-11-20,10540,3,2024,6263220
MD,2024-11-27,10555,3,2024,6263220
MD,2024-12-04,10571,2,2024,6263220
MD,2024-12-11,10586,1,2024,6263220
MD,2024-12-18,10602,1,2024,6263220
MD,2024-12-25,10617,0,2024,6263220
ME,2023-05-17,2780,24,2023,NA
ME,2023-05-24,2790,24,2023,NA
ME,2023-05-31,2801,24,2023,NA
ME,2023-06-07,2811,24,2023,NA
ME,2023-06-14,2822,25,2023,NA
ME,2023-06-21,2832,25,2023,NA
ME,2023-06-28,2843,25,2023,NA
ME,2023-07-05,2853,25,2023,NA
ME,2023-07-12,2864,25,2023,NA
ME,2023-07-19,2874,25,2023,NA
ME,2023-07-26,2885,25,2023,NA
ME,2023-08-02,2895,25,2023,NA
ME,2023-08-09,2906,25,2023,NA
ME,2023-08-16,2916,25,2023,NA
ME,2023-08-23,2926,25,2023,NA
ME,2023-08-30,2937,25,2023,NA
ME,2023-09-06,2947,25,2023,NA
ME,2023-09-13,2958,26,2023,NA
ME,2023-09-20,2968,26,2023,NA
ME,2023-09-27,2979,26,2023,NA
ME,2023-10-04,2989,26,2023,NA
ME,2023-10-11,3000,26,2023,NA
ME,2023-10-18,3010,26,2023,NA
ME,2023-10-25,3021,26,2023,NA
ME,2023-11-01,3031,26,2023,NA
ME,2023-11-08,3042,26,2023,NA
ME,2023-11-15,3052,26,2023,NA
ME,2023-11-22,3063,26,2023,NA
ME,2023-11-29,3073,26,2023,NA
ME,2023-12-06,3084,26,2023,NA
ME,2023-12-13,3094,27,2023,NA
ME,2023-12-20,3105,27,2023,NA
ME,2023-12-27,3115,27,2023,NA
ME,2024-01-03,3126,27,2024,NA
ME,2024-01-10,3136,27,2024,NA
ME,2024-01-17,3147,27,2024,NA
ME,2024-01-24,3157,27,2024,NA
ME,2024-01-31,3168,27,2024,NA
ME,2024-02-07,3178,27,2024,NA
ME,2024-02-14,3189,27,2024,NA
ME,2024-02-21,3199,27,2024,NA
ME,2024-02-28,3210,27,2024,NA
ME,2024-03-06,3220,27,2024,NA
ME,2024-03-13,3231,28,2024,NA
ME,2024-03-20,3241,28,2024,NA
ME,2024-03-27,3252,28,2024,NA
ME,2024-04-03,3262,28,2024,NA
ME,2024-04-10,3273,28,2024,NA
ME,2024-04-17,3283,28,2024,NA
ME,2024-04-24,3294,28,2024,NA
ME,2024-05-01,3304,28,2024,NA
ME,2024-05-08,3315,28,2024,NA
ME,2024-05-15,3325,28,2024,NA
ME,2024-05-22,3336,28,2024,NA
ME,2024-05-29,3346,28,2024,NA
ME,2024-06-05,3357,28,2024,NA
ME,2024-06-12,3367,29,2024,NA
ME,2024-06-19,3378,29,2024,NA
ME,2024-06-26,3388,29,2024,NA
ME,2024-07-03,3399,29,2024,NA
ME,2024-07-10,3409,29,2024,NA
ME,2024-07-17,3420,29,2024,NA
ME,2024-07-24,3430,29,2024,NA
ME,2024-07-31,3441,29,2024,NA
ME,2024-08-07,3451,29,2024,NA
ME,2024-08-14,3461,29,2024,NA
ME,2024-08-21,3472,29,2024,NA
ME,2024-08-28,3482,29,2024,NA
ME,2024-09-04,3493,29,2024,NA
ME,2024-09-11,3503,30,2024,NA
ME,2024-09-18,3514,30,2024,NA
ME,2024-09-25,3524,30,2024,NA
ME,2024-10-02,3535,30,2024,NA
ME,2024-10-09,3545,30,2024,NA
ME,2024-10-16,3556,30,2024,NA
ME,2024-10-23,3566,30,2024,NA
ME,2024-10-30,3577,30,2024,NA
ME,2024-11-06,3587,30,2024,NA
ME,2024-11-13,3598,30,2024,NA
ME,2024-11-20,3608,30,2024,NA
ME,2024-11-27,3619,30,2024,NA
ME,2024-12-04,3629,30,2024,NA
ME,2024-12-11,3640,31,2024,NA
ME,2024-12-18,3650,31,2024,NA
ME,2024-12-25,3661,31,2024,NA
MI,2023-05-17,21614,184,2023,10083356
MI,2023-05-24,21656,183,2023,10083356
MI,2023-05-31,21698,182,2023,10083356
MI,2023-06-07,21740,181,2023,10083356
MI,2023-06-14,21782,181,2023,10083356
MI,2023-06-21,21824,180,2023,10083356
MI,2023-06-28,21866,179,2023,10083356
MI,2023-07-05,21908,178,2023,10083356
MI,2023-07-12,21950,178,2023,10083356
MI,2023-07-19,21992,177,2023,10083356
MI,2023-07-26,22034,176,2023,10083356
MI,2023-08-02,22076,175,2023,10083356
MI,2023-08-09,22118,175,2023,10083356
MI,2023-08-16,22160,174,2023,10083356
MI,2023-08-23,22202,173,2023,10083356
MI,2023-08-30,22244,172,2023,10083356
MI,2023-09-06,22286,172,2023,10083356
MI,2023-09-13,22328,171,2023,10083356
MI,2023-09-20,22370,170,2023,10083356
MI,2023-09-27,22412,170,2023,10083356
MI,2023-10-04,22455,169,2023,10083356
MI,2023-10-11,22497,168,2023,10083356
MI,2023-10-18,22539,167,2023,10083356
MI,2023-10-25,22581,167,2023,10083356
MI,2023-11-01,22623,166,2023,10083356
MI,2023-11-08,22665,165,2023,10083356
MI,2023-11-15,22707,164,2023,10083356
MI,2023-11-22,22749,164,2023,10083356
MI,2023-11-29,22791,163,2023,10083356
MI,2023-12-06,22833,162,2023,10083356
MI,2023-12-13,22875,161,2023,10083356
MI,2023-12-20,22917,161,2023,10083356
MI,2023-12-27,22959,160,2023,10083356
MI,2024-01-03,23001,159,2024,10140459
MI,2024-01-10,23043,158,2024,10140459
MI,2024-01-17,23085,158,2024,10140459
MI,2024-01-24,23127,157,2024,10140459
MI,2024-01-31,23169,156,2024,10140459
MI,2024-02-07,23211,156,2024,10140459
MI,2024-02-14,23253,155,2024,10140459
MI,2024-02-21,23295,154,2024,10140459
MI,2024-02-28,23337,153,2024,10140459
MI,2024-03-06,23380,153,2024,10140459
MI,2024-03-13,23422,152,2024,10140459
MI,2024-03-20,23464,151,2024,10140459
MI,2024-03-27,23506,150,2024,10140459
MI,2024-04-03,23548,150,2024,10140459
MI,2024-04-10,23590,149,2024,10140459
MI,2024-04-17,23632,148,2024,10140459
MI,2024-04-24,23674,147,2024,10140459
MI,2024-05-01,23716,147,2024,10140459
MI,2024-05-08,23758,146,2024,10140459
MI,2024-05-15,23800,145,2024,10140459
MI,2024-05-22,23842,144,2024,10140459
MI,2024-05-29,23884,144,2024,10140459
MI,2024-06-05,23926,143,2024,10140459
MI,2024-06-12,23968,142,2024,10140459
MI,2024-06-19,24010,141,2024,10140459
MI,2024-06-26,24052,141,2024,10140459
MI,2024-07-03,24094,140,2024,10140459
MI,2024-07-10,24136,139,2024,10140459
MI,2024-07-17,24178,139,2024,10140459
MI,2024-07-24,24220,138,2024,10140459
MI,2024-07-31,24262,137,2024,10140459
MI,2024-08-07,24304,136,2024,10140459
MI,2024-08-14,24347,136,2024,10140459
MI,2024-08-21,24389,135,2024,10140459
MI,2024-08-28,24431,134,2024,10140459
MI,2024-09-04,24473,133,2024,10140459
MI,2024-09-11,24515,133,2024,10140459
MI,2024-09-18,24557,132,2024,10140459
MI,2024-09-25,24599,131,2024,10140459
MI,2024-10-02,24641,130,2024,10140459
MI,2024-10-09,24683,130,2024,10140459
MI,2024-10-16,24725,129,2024,10140459
MI,2024-10-23,24767,128,2024,10140459
MI,2024-10-30,24809,127,2024,10140459
MI,2024-11-06,24851,127,2024,10140459
MI,2024-11-13,24893,126,2024,10140459
MI,2024-11-20,24935,125,2024,10140459
MI,2024-11-27,24977,124,2024,10140459
MI,2024-12-04,25019,124,2024,10140459
MI,2024-12-11,25061,123,2024,10140459
MI,2024-12-18,25103,122,2024,10140459
MI,2024-12-25,25145,122,2024,10140459
MN,2023-05-17,11395,48,2023,1399646
MN,2023-05-17,11395,48,2023,5753048
MN,2023-05-24,11407,48,2023,1399646
MN,2023-05-24,11407,48,2023,5753048
MN,2023-05-31,11418,47,2023,1399646
MN,2023-05-31,11418,47,2023,5753048
MN,2023-06-07,11430,47,2023,1399646
MN,2023-06-07,11430,47,2023,5753048
MN,2023-06-14,11442,46,2023,1399646
MN,2023-06-14,11442,46,2023,5753048
MN,2023-06-21,11453,46,2023,1399646
MN,2023-06-21,11453,46,2023,5753048
MN,2023-06-28,11465,46,2023,1399646
MN,2023-06-28,11465,46,2023,5753048
MN,2023-07-05,11477,45,2023,1399646
MN,2023-07-05,11477,45,2023,5753048
MN,2023-07-12,11488,45,2023,1399646
MN,2023-07-12,11488,45,2023,5753048
MN,2023-07-19,11500,44,2023,1399646
MN,2023-07-19,11500,44,2023,5753048
MN,2023-07-26,11512,44,2023,1399646
MN,2023-07-26,11512,44,2023,5753048
MN,2023-08-02,11523,43,2023,1399646
MN,2023-08-02,11523,43,2023,5753048
MN,2023-08-09,11535,43,2023,1399646
MN,2023-08-09,11535,43,2023,5753048
MN,2023-08-16,11547,43,2023,1399646
MN,2023-08-16,11547,43,2023,5753048
MN,2023-08-23,11558,42,2023,1399646
MN,2023-08-23,11558,42,2023,5753048
MN,2023-08-30,11570,42,2023,1399646
MN,2023-08-30,11570,42,2023,5753048
MN,2023-09-06,11582,41,2023,1399646
MN,2023-09-06,11582,41,2023,5753048
MN,2023-09-13,11593,41,2023,1399646
MN,2023-09-13,11593,41,2023,5753048
MN,2023-09-20,11605,40,2023,1399646
MN,2023-09-20,11605,40,2023,5753048
MN,2023-09-27,11617,40,2023,1399646
MN,2023-09-27,11617,40,2023,5753048
MN,2023-10-04,11628,40,2023,1399646
MN,2023-10-04,11628,40,2023,5753048
MN,2023-10-11,11640,39,2023,1399646
MN,2023-10-11,11640,39,2023,5753048
MN,2023-10-18,11652,39,2023,1399646
MN,2023-10-18,11652,39,2023,5753048
MN,2023-10-25,11663,38,2023,1399646
MN,2023-10-25,11663,38,2023,5753048
MN,2023-11-01,11675,38,2023,1399646
MN,2023-11-01,11675,38,2023,5753048
MN,2023-11-08,11687,37,2023,1399646
MN,2023-11-08,11687,37,2023,5753048
MN,2023-11-15,11698,37,2023,1399646
MN,2023-11-15,11698,37,2023,5753048
MN,2023-11-22,11710,37,2023,1399646
MN,2023-11-22,11710,37,2023,5753048
MN,2023-11-29,11722,36,2023,1399646
MN,2023-11-29,11722,36,2023,5753048
MN,2023-12-06,11733,36,2023,1399646
MN,2023-12-06,11733,36,2023,5753048
MN,2023-12-13,11745,35,2023,1399646
MN,2023-12-13,11745,35,2023,5753048
MN,2023-12-20,11757,35,2023,1399646
MN,2023-12-20,11757,35,2023,5753048
MN,2023-12-27,11768,34,2023,1399646
MN,2023-12-27,11768,34,2023,5753048
MN,2024-01-03,11780,34,2024,1405012
MN,2024-01-03,11780,34,2024,5793151
MN,2024-01-10,11792,34,2024,1405012
MN,2024-01-10,11792,34,2024,5793151
MN,2024-01-17,11803,33,2024,1405012
MN,2024-01-17,11803,33,2024,5793151
MN,2024-01-24,11815,33,2024,1405012
MN,2024-01-24,11815,33,2024,5793151
MN,2024-01-31,11827,32,2024,1405012
MN,2024-01-31,11827,32,2024,5793151
MN,2024-02-07,11838,32,2024,1405012
MN,2024-02-07,11838,32,2024,5793151
MN,2024-02-14,11850,31,2024,1405012
MN,2024-02-14,11850,31,2024,5793151
MN,2024-02-21,11862,31,2024,1405012
MN,2024-02-21,11862,31,2024,5793151
MN,2024-02-28,11873,31,2024,1405012
MN,2024-02-28,11873,31,2024,5793151
MN,2024-03-06,11885,30,2024,1405012
MN,2024-03-06,11885,30,2024,5793151
MN,2024-03-13,11897,30,2024,1405012
MN,2024-03-13,11897,30,2024,5793151
MN,2024-03-20,11908,29,2024,1405012
MN,2024-03-20,11908,29,2024,5793151
MN,2024-03-27,11920,29,2024,1405012
MN,2024-03-27,11920,29,2024,5793151
MN,2024-04-03,11932,28,2024,1405012
MN,2024-04-03,11932,28,2024,5793151
MN,2024-04-10,11943,28,2024,1405012
MN,2024-04-10,11943,28,2024,5793151
MN,2024-04-17,11955,28,2024,1405012
MN,2024-04-17,11955,28,2024,5793151
MN,2024-04-24,11967,27,2024,1405012
MN,2024-04-24,11967,27,2024,5793151
MN,2024-05-01,11978,27,2024,1405012
MN,2024-05-01,11978,27,2024,5793151
MN,2024-05-08,11990,26,2024,1405012
MN,2024-05-08,11990,26,2024,5793151
MN,2024-05-15,12002,26,2024,1405012
MN,2024-05-15,12002,26,2024,5793151
MN,2024-05-22,12013,25,2024,1405012
MN,2024-05-22,12013,25,2024,5793151
MN,2024-05-29,12025,25,2024,1405012
MN,2024-05-29,12025,25,2024,5793151
MN,2024-06-05,12037,25,2024,1405012
MN,2024-06-05,12037,25,2024,5793151
